area_sqft,coats,location,quality,cost
6834.867056211941,1,2,1,243892.65
4495.475628449247,2,0,1,165859.03
6615.504785451465,3,2,2,980703.94
8387.953907797268,2,0,1,338416.0
5400.1718428456725,2,2,2,552998.03
6103.242723689264,2,2,2,603662.49
4347.7130588250975,2,1,1,236534.24
4406.364428511271,2,1,2,361319.26
603.973800356221,2,2,1,39323.7
2190.1478634299497,1,0,2,68623.07
6054.514270336332,2,1,2,470457.91
8317.407802019616,3,2,2,1423564.19
1206.6953713112007,2,1,2,97532.43
8454.332552208298,1,1,2,311461.91
7918.136957351187,1,1,0,141190.59
1760.383634314758,2,2,1,102655.36
4100.289928577164,3,0,0,167470.5
901.3767784234291,2,2,0,45989.33
5495.396187829759,2,0,2,365269.31
3699.6379386073972,2,2,0,186403.43
6670.20478521174,3,1,0,377618.9
415.53292395828714,2,0,2,24981.51
5323.075012063611,2,1,2,445651.14
9475.289742771263,1,0,0,133913.31
6766.092139052743,2,2,1,499064.76
2871.592205845349,3,1,1,204760.78
2505.3896839105983,3,1,1,181031.26
5086.6078960931045,3,0,1,294309.11
234.34513759758545,3,1,1,20033.99
7959.280703746143,1,0,1,183009.81
9325.903988963224,3,0,2,841684.09
7983.915685980086,2,2,0,371173.08
4703.859276425641,2,2,0,205053.72
8132.490205685228,1,0,0,111087.23
1302.9233802520632,2,0,2,81265.26
2769.8192019189178,2,2,2,312651.36
7611.100602344657,1,2,1,235949.19
6471.44963190159,2,0,1,271255.6
1505.4412418272314,2,2,2,170619.39
7012.935419372322,3,2,2,1210729.44
4993.981058186795,1,0,0,72196.35
5710.00626390211,3,0,1,369710.98
2982.569099237818,3,0,2,286699.69
7873.016157110808,1,1,2,326265.97
3689.3877488223293,2,0,2,236473.21
130.06579202193595,1,2,2,7093.5
7864.723827093822,1,0,1,155141.83
8835.598083385834,2,0,0,255198.83
383.83943160066246,3,1,2,43756.43
6278.673582439345,2,2,1,385694.75
1864.5136410698867,3,1,0,106067.74
9611.133814189474,2,1,1,518640.89
4558.312056565537,1,0,1,104612.4
2695.1727016531427,1,2,0,61749.4
6564.239487504229,1,1,2,273716.62
1632.5846310273096,1,0,0,22380.68
4932.771028279968,1,0,1,95521.42
5434.630395336283,2,2,1,404027.72
6939.002949726752,2,2,2,746201.99
4710.90639343004,3,2,1,466842.1
6724.166882693862,1,2,0,147371.79
8011.710747018106,1,0,0,111785.47
8372.60579091696,3,1,2,1023940.53
8596.399912545532,1,0,2,284772.6
7948.710035363613,1,2,0,162749.33
9993.1480041739,2,0,1,374848.56
5854.9271640765355,1,2,0,136990.3
6003.168246803051,3,0,0,268190.05
2645.728817850101,2,1,0,92818.75
4158.382448620627,3,2,2,630440.51
1742.452129879112,3,2,2,282939.4
7175.223826671561,1,2,1,263854.37
2614.2682108490576,2,0,1,116396.28
7358.792178520336,2,1,0,285478.6
9879.192451464813,1,0,1,198264.5
290.9952806597467,2,1,2,25297.17
5444.640320573651,1,1,1,137092.97
8001.222897590646,2,0,0,190194.66
3085.7274138049243,1,1,0,55014.03
5214.804566896973,2,0,0,153966.02
6085.328888631845,2,0,2,341220.67
7626.691232959729,3,1,2,873157.2
5507.251290791232,2,2,1,374318.55
1552.5347228263295,2,2,2,169450.02
6174.532211010677,1,1,2,249335.54
4314.196568333677,1,2,1,152207.31
6057.908137619463,3,1,0,323768.0
2173.1562393991017,2,1,2,179447.86
1663.7000629813977,3,1,1,123124.62
5159.955075524578,3,0,1,317203.9
7817.507682054283,3,1,1,560968.19
6753.190803160789,2,2,0,309108.51
3496.3710821184304,1,2,1,113456.0
5568.1989480677585,2,2,0,264194.27
4054.8297494508583,3,0,2,383917.2
4043.1771665171755,1,2,2,200120.13
8031.48359626053,3,1,2,942946.36
7137.4760791209565,2,0,0,185063.96
8960.58565958268,2,0,1,386468.05
4688.882113647858,2,1,2,379153.53
6366.349001291662,3,2,1,717203.11
2308.691198357818,1,2,1,82947.55
6767.148580315035,1,1,0,130408.17
602.6114684599958,1,1,2,21535.7
5633.288260452495,3,2,1,452931.04
5856.569509344061,2,1,2,473409.14
6012.541749430051,2,0,1,261901.69
5576.872867770577,3,1,2,707069.67
5976.253404170525,3,2,0,424269.72
6607.235394864149,3,2,2,1082429.13
7545.493817491168,2,2,2,728748.33
1023.2202776158997,1,0,2,30745.22
7270.129781546757,3,2,0,550911.84
3456.18911777493,3,1,1,267055.56
2576.0054830866443,1,1,2,103700.67
7501.9724497657135,3,0,2,702817.97
7138.212048821353,2,0,1,288930.48
3853.4047640205977,3,2,0,259800.38
5869.647395674457,3,1,2,691342.49
7093.0159245048235,3,0,0,295696.47
6536.858810866073,2,1,1,340630.89
1937.5703931495123,2,1,1,99592.6
6753.694345876199,3,2,0,457981.3
3936.288175957839,3,0,0,177101.09
7769.802913226619,1,2,1,279689.13
3119.4933764056645,1,1,2,124356.66
7740.832837827373,3,1,1,561611.09
1597.212218842779,1,2,1,50588.91
5119.818072230901,2,1,0,177931.38
9880.120027304905,1,1,0,186166.67
4150.4762834021785,1,1,1,104073.57
6504.636832564293,1,0,2,219392.48
339.33429496911504,1,1,1,8635.51
3301.748671448722,2,2,1,219468.09
2383.0706065765057,3,1,2,286402.61
796.3640707449745,3,0,1,48434.1
7907.873211547823,2,0,2,549391.25
1387.6897957528072,1,0,0,19895.55
3284.430213250048,3,1,2,435205.92
8717.330343352964,2,2,2,952583.72
4788.997099999544,2,0,1,175823.4
3233.233583385232,1,1,1,86752.65
5626.068888992841,2,2,0,262855.02
2087.3854696537114,1,1,1,53994.64
4459.1878060003555,3,0,2,404163.89
7818.887789501174,3,2,1,829050.87
6505.908724728543,1,1,0,119890.12
7152.039782330189,3,1,0,358591.19
5681.368928159668,3,1,2,655796.34
6577.882403175431,2,0,0,196370.28
8161.353217289918,2,1,0,296484.5
7171.865886142638,3,2,2,1095064.72
5929.620283110473,3,2,2,966136.09
5565.01410192587,3,2,0,380357.79
6110.592320712242,3,1,1,502334.11
241.0124068446552,3,1,0,13136.98
5802.914486106265,1,0,1,132706.13
191.2653137019378,2,0,1,6737.94
9819.123258079864,1,0,0,138309.84
3297.694933316575,2,2,2,354947.39
1798.9567138826394,3,1,0,97953.85
7884.26190988754,3,2,0,576224.82
651.9549418477725,3,0,1,39276.97
6628.8747661034195,3,2,1,681609.88
2353.683794606813,1,2,0,62147.39
9929.92112476501,2,1,1,534798.89
2780.7822149711446,2,1,2,206686.38
7760.693592250522,1,2,0,179726.75
5136.913408196728,1,0,2,180876.43
9411.73364672806,1,2,1,284528.04
1178.6136687485337,3,1,2,141438.01
9325.0561080738,3,0,1,590597.68
110.33162470000586,2,1,1,5519.07
178.2580590650844,1,2,0,4036.66
8741.358778034662,2,1,1,504187.27
1812.7219208094057,2,0,0,48033.55
8590.988405933695,1,0,0,122184.92
3161.9848714802047,2,0,2,190308.87
392.9982575122419,2,1,1,19606.59
6090.115467369555,1,1,1,141825.04
4543.041578906097,2,0,2,275673.24
878.9260208637044,3,0,1,56053.65
7903.725359926621,2,0,2,539241.67
8495.70136829127,2,1,1,433914.8
5350.315074793981,3,2,2,766402.7
897.6816624078741,1,0,0,14278.74
2257.186004906952,3,1,2,255191.17
9142.803696531535,2,0,1,373960.93
6006.851659600521,3,1,1,469578.11
1729.4860295231306,1,0,1,32485.31
8868.934521881076,3,2,1,896086.93
8448.087741964651,3,1,1,671845.86
2338.812296688959,3,1,1,179818.61
8109.275606071519,3,0,2,742847.8
4707.041387141536,2,2,1,334635.68
5676.094801370255,1,0,1,108970.32
9680.844012486981,3,0,2,883093.41
3760.883531713352,1,0,2,115975.84
4658.443545763482,1,2,2,233157.15
361.5228353844872,2,1,0,13827.28
5884.669974962318,1,1,2,229172.27
8872.301810351773,2,0,1,363840.8
9994.72965926037,1,2,0,237072.85
7338.381978731999,3,1,0,391754.63
1930.8596193278374,3,0,2,183015.43
6387.10280966162,3,0,0,289008.74
5879.5575917397755,2,0,1,221955.18
1118.1438752041602,3,1,2,137262.07
5228.0725294478725,2,0,0,152178.28
1105.3998999343717,3,2,1,109308.91
1665.3076613088779,2,2,0,82166.51
3625.069512738946,1,2,0,84878.79
376.766009569644,1,1,2,13694.61
2782.473222951879,1,1,0,49507.63
3132.908546854142,1,0,2,118741.47
684.1317880406706,1,2,0,16741.44
9627.082300438095,2,1,1,500725.1
2779.5898269044287,2,2,0,136181.36
9517.972738241791,1,2,1,359455.2
1519.1691800166345,1,1,2,56247.74
3944.5569492676223,2,1,0,143065.86
7320.389152861958,1,1,0,129630.43
1575.7770760469575,3,2,2,252095.48
4454.4221409495685,3,2,2,685561.64
3974.977072417276,3,0,1,250306.65
292.9228165388767,2,1,1,16730.16
1423.5700040116894,1,0,2,44402.47
9386.26610281561,1,1,1,247438.33
2152.5594316675374,3,0,0,105006.76
2241.8741926355624,1,2,0,51987.68
4784.23599310161,3,2,2,734118.41
924.7309979266882,2,0,0,25691.9
5926.723466759356,2,1,2,475286.57
7224.173032461642,1,2,1,253063.83
4266.602214506295,3,0,1,277243.37
1454.413664449134,3,2,0,105423.19
6840.885851997877,2,2,0,339564.43
8371.386293034127,2,0,1,392389.12
481.9327928609683,2,0,1,19287.56
7338.574012921056,1,1,0,140369.6
8299.617772355075,3,2,1,756420.8
7039.35347744293,3,2,2,883462.19
3317.3330376287,3,1,1,248857.28
4971.063656313413,2,2,1,322355.84
1897.0515978122799,3,0,1,110977.39
1759.9274915776373,3,2,1,183459.23
7284.190910949697,3,2,1,783464.38
2960.688420316218,2,1,2,234967.53
1314.6081811489164,2,0,2,74717.4
2937.6977811538723,2,0,0,87322.92
9917.013054085783,2,0,0,275524.49
1893.1820409734028,1,2,2,99224.93
9541.95919903064,1,1,2,356144.06
1518.302300546014,1,2,1,50280.84
3456.1427701929388,2,1,0,124633.48
1577.2945025683962,1,0,0,22721.54
2016.5519372411604,1,1,1,50004.04
1333.4830354038438,1,0,0,16899.29
2715.6321601658474,3,0,1,176162.85
7758.2056847684,1,1,2,335281.21
7357.828602242414,3,2,2,1104201.19
1212.1078104670862,1,2,1,44578.75
3020.657160250749,2,1,0,107706.75
9758.872074381372,1,0,1,179296.58
4900.9590306058,1,2,2,254867.71
9017.468607473573,2,0,2,567482.24
3115.108155719971,3,1,2,386757.47
8069.445223280639,2,1,2,746934.99
9523.495405865386,2,1,0,373471.18
6893.24023485555,3,1,1,496116.09
4309.611777582557,2,0,1,180078.32
6714.153114123201,2,2,1,461590.4
8503.615844792917,2,1,2,716041.24
5226.475459362984,2,0,1,213030.82
3867.5119950342155,1,2,2,180415.21
5600.736363550489,1,2,0,147900.04
967.1509474710532,2,0,2,62059.11
2678.759386031175,3,2,2,436276.49
4556.347080210224,2,0,2,296154.67
8414.013265587588,2,1,0,305172.44
3679.4896385474576,1,0,1,69731.83
3892.8693783638796,1,0,1,82441.75
5619.806304029411,3,1,1,441197.32
663.2135481246397,3,2,2,107118.11
2027.6113985248146,1,1,2,79117.7
9062.864798190649,1,1,2,373841.12
6330.0517015535215,3,0,1,421707.65
9745.029069108456,3,2,0,668520.15
8024.349606961861,3,0,1,520178.76
5323.316562612657,3,1,0,291677.92
9611.691379226993,3,2,2,1443435.11
2118.0125510081552,1,2,1,70191.39
2097.9809141114947,3,1,2,254621.83
3414.3822892462654,3,2,0,261062.82
6108.025092310407,3,1,2,733173.13
8851.00534966873,1,2,0,194385.07
6238.7859856351015,3,2,1,676285.27
522.8144941052042,1,0,2,15378.52
8143.946622596312,1,1,2,371633.13
2701.3429110020656,1,1,1,69412.57
1974.4472124586778,3,0,1,126609.79
6103.673159960428,2,0,2,362989.58
7768.251190926069,2,2,2,850995.32
6434.9979573688015,1,2,2,344139.87
2040.4373230252525,2,2,0,104261.66
6932.305373119437,2,2,1,520206.27
7717.762241604827,2,1,1,349176.8
5441.46094917043,2,1,1,317709.62
2545.6633606663418,1,2,0,54332.96
8717.525525496738,2,2,1,603096.87
679.6744927837235,1,1,0,14553.76
6628.21422927085,1,0,0,98320.33
6155.394187704759,2,0,0,167723.92
2100.9572660315503,3,0,0,84836.75
2331.0466949188067,3,2,2,371841.07
8362.634960001484,2,2,0,384442.53
5396.907191543265,2,0,1,222354.72
3596.187819030744,2,2,0,175782.74
8208.391768255326,3,0,2,816765.65
532.3742253818409,3,2,2,91994.24
7154.347879637336,2,1,2,634699.75
3357.1002448955433,2,1,0,129149.28
1174.1332076619065,3,1,1,78648.32
5531.809371744144,2,2,2,543357.52
8026.851297983416,2,2,0,345891.28
6378.326162748236,3,2,1,616268.77
9178.090382536828,2,2,1,585788.26
6574.886238908591,2,0,2,433613.32
5216.177629740658,2,0,0,160343.83
6094.424240424423,3,1,2,724809.15
9072.219502762791,3,1,1,671649.78
9429.218765996206,3,1,0,536285.59
2004.2478742578876,2,2,1,128869.43
7598.833656482576,1,2,0,178608.07
9369.012839750523,2,1,2,769143.79
4253.801966294941,3,2,0,308089.27
6505.815954851809,2,2,1,435348.15
3764.124870596394,3,2,0,261479.46
760.4405405278604,1,2,1,23710.71
3586.9741333636593,1,0,1,73393.24
9397.244935707617,1,2,1,320264.6
5515.325144526157,2,0,2,359717.67
6717.213401883608,3,2,1,688460.25
9812.298597902467,3,1,1,835238.05
2090.5263079616334,3,0,0,88002.62
1185.9977449675316,3,0,1,73347.84
2645.704504407843,2,2,2,246835.73
988.590794301443,1,0,2,32294.69
9463.765130761796,2,1,0,319724.43
855.519123693966,2,0,2,56892.0
2989.3604029771022,3,0,1,180047.77
7411.665511096594,1,1,1,205102.48
4668.412076118309,3,1,1,368312.45
7787.30201869095,3,0,0,325771.08
3968.7795838441416,3,2,0,305856.37
5429.287044174066,2,2,1,365111.45
1423.1076991935718,3,1,0,73417.51
7280.009801782347,1,1,2,284361.39
4264.542961477302,3,2,1,434926.6
6460.725056990083,3,2,2,1060813.74
5842.363094460592,2,0,0,162572.04
6187.875116677496,2,1,1,300876.84
6534.433898427207,1,1,0,125649.1
4640.189619295961,1,0,1,93364.78
6936.253020152804,3,0,2,656088.47
3778.8415979587558,2,0,0,98819.01
4702.683781103095,3,1,0,237841.51
2763.5889033942167,3,1,0,161728.8
4008.1054803587103,2,0,2,264881.38
6784.315968408306,2,1,0,262503.75
2788.741018000764,1,2,1,97965.18
8752.764664513796,2,2,2,958618.77
6857.713783075982,3,1,1,504709.64
6235.19210988754,1,0,1,130652.95
3674.1214852868065,2,2,2,404459.52
6762.051506759654,2,0,2,414234.06
6567.058007238005,1,1,2,250673.77
2626.651735162897,2,1,2,210092.61
8094.300923691748,3,0,2,740126.56
8015.261413998849,2,2,1,510016.09
7661.859655533123,1,1,2,325330.59
2842.9421654487282,3,2,0,206503.44
9961.633067418214,3,2,2,1532490.47
1405.099166994413,2,0,1,57094.94
2496.902414519621,2,0,2,161356.29
9410.626186424359,2,1,0,356582.44
398.83317826921905,2,0,0,11714.56
4904.527937699863,2,1,1,261885.88
5552.008993103411,1,1,0,104603.47
9162.626344586508,2,1,0,313984.16
5865.28184664697,2,1,2,460998.82
3455.85316324152,2,0,2,227235.45
516.2751334423465,3,2,2,81611.18
8313.28772588753,3,2,1,839758.45
6934.966073001292,3,1,1,543624.73
691.1314553248592,2,0,0,21536.31
566.0287774962089,3,2,2,89568.06
233.14063229094543,2,0,0,6717.29
311.6815335737087,2,0,2,20651.79
5901.858170415028,1,2,0,135863.79
5645.712030411385,1,2,2,288453.6
6843.581925457867,3,0,1,400118.5
8352.240788679295,1,1,2,294770.58
2204.1567624864115,2,2,0,95242.94
7666.588855853056,2,0,0,217348.91
4586.828720568079,3,2,1,424984.91
7396.433067913166,1,0,0,113934.86
4823.518895367583,2,2,2,486811.96
5138.890462918714,1,2,0,119274.53
2004.0474909203704,1,0,1,44955.16
8725.135896113114,1,1,0,168584.42
1994.4535010634547,2,1,0,78080.99
7712.203834522545,1,0,0,115408.67
7523.104860364977,1,1,1,197592.93
9105.861189311372,3,1,2,1132884.51
5171.690845635612,1,2,1,158498.67
8914.08760928146,2,2,1,573307.11
2815.924778420657,3,0,2,283956.9
6256.319126401905,1,0,0,91032.37
4238.362656621372,1,0,1,82696.52
4422.9385781721285,1,0,1,84926.31
3429.441515045192,1,0,1,73866.75
9360.768203908212,2,1,0,318286.2
3023.4877351511836,1,0,0,45067.76
7857.109302378023,3,1,2,968261.34
9719.432932265247,1,0,1,217018.4
287.6607170783708,1,2,0,7687.96
7635.352099524153,1,0,0,119069.37
461.1185991337994,3,0,1,31435.07
3304.3111519995314,3,1,0,192672.16
2558.2651956092827,1,2,0,60456.55
7004.892302345274,3,2,2,1100936.85
9739.970098485132,1,2,0,237888.55
6126.718942245479,1,0,1,108402.93
7238.249117622015,2,2,0,325910.85
8764.155225544688,1,2,1,325380.63
8246.530553847904,1,0,1,181849.56
4783.012421691307,3,2,0,332538.04
7618.44548473529,1,0,1,155615.0
8194.55964678566,3,1,2,1027376.73
7174.099888125242,3,2,0,467006.87
5061.83270493744,2,1,0,171555.5
9577.893801249236,3,0,1,522910.18
7779.87059355899,3,2,1,789828.64
8549.739910210872,1,0,1,198333.37
2347.3321125049456,2,2,2,258573.96
2019.1047322957313,2,1,1,107588.22
5533.876088192799,1,2,2,276348.06
4093.468190296391,2,2,0,193925.11
913.7543166451353,3,2,0,61110.74
9946.005777835295,3,1,0,478098.3
7589.340983955288,3,2,0,548348.97
5579.110691813328,1,2,2,296125.57
8296.472087323225,2,2,1,520935.42
5006.877055269899,2,0,0,125221.54
6527.207144280036,1,0,0,87932.07
2102.918008432476,2,0,0,66214.64
645.5634987320736,2,2,2,74017.69
8889.05345633406,3,1,1,713033.96
6614.588676049705,2,2,2,789695.18
6292.145534915387,2,1,2,543845.21
4148.962532453897,2,1,2,353385.12
6006.502512932707,1,2,1,220211.31
2691.685201883559,3,2,1,259755.42
7112.870561797486,1,1,1,187700.82
6691.171378996316,1,2,0,168157.23
3023.822977395843,2,1,1,151168.36
5690.114332157122,1,2,2,324632.07
666.0341309744994,3,1,2,86295.88
9757.846427564938,2,1,0,331296.96
3250.5462239996627,2,2,1,208942.53
4251.4426749930935,2,2,1,279024.87
4961.77094940665,3,0,1,276187.59
8759.385832637936,2,2,2,894289.96
8782.775224649151,3,0,1,569872.96
932.2753306513383,3,0,2,91882.74
1560.597204382818,2,1,0,48476.25
4642.860803521229,2,0,0,124729.34
6108.687827477623,3,0,1,381500.57
6072.42755139815,2,2,1,387289.4
287.35640168384634,1,1,0,4766.35
3890.680950225275,3,1,1,323959.03
9890.732129529999,3,1,1,808941.63
7392.171032133917,1,1,1,197059.8
1892.4121546456993,1,0,1,37079.11
6196.965148089918,1,1,1,175252.66
9045.995535223094,2,0,2,520293.97
2617.7914429976777,1,1,2,96506.32
6466.98037897007,1,1,1,158567.78
3998.9233656098404,1,0,2,126648.49
6885.294732951998,1,1,2,263740.06
4609.252479825779,1,1,0,87292.4
4599.57402014032,3,1,0,225111.82
4391.182196826219,3,2,2,636920.24
4728.368226032215,2,0,2,306320.07
6142.519194622784,3,2,1,655108.06
1482.9449217817548,3,2,0,105997.89
8314.024469697013,1,0,2,282971.66
4053.5267786719464,3,2,0,296538.59
8688.713585910342,1,1,2,364550.9
5194.69290984677,3,2,1,494339.15
5495.504594184078,1,1,1,138900.69
3478.093104842036,1,0,2,113790.96
7580.047995006242,3,0,2,686270.36
4570.613268869618,1,1,0,88644.01
7713.400495966343,1,0,0,106394.48
6877.458876903508,3,2,2,1030010.59
6135.403018034233,1,2,1,210896.49
2006.8478227432724,3,0,0,90671.52
2677.022894667525,2,0,1,115027.64
1201.5114073719105,1,1,0,23461.77
939.5067711266795,1,0,1,17180.49
6223.439156230874,3,2,2,998217.95
1056.5941991531229,3,2,2,155676.3
5394.160990125828,1,0,1,108764.67
6029.382536993797,3,0,1,391932.48
9028.273797551798,2,1,0,342003.22
9503.281498264127,3,2,0,643259.59
8117.9817848787,2,2,1,498720.76
9245.306222262885,1,2,0,226088.32
6580.333017012252,2,1,0,237921.29
9862.611502136499,2,2,1,687209.95
2114.2770404514476,3,0,1,129458.5
5250.9628822386685,1,0,1,108561.12
8731.403877573279,3,2,0,627894.95
4115.940344468396,1,1,2,175350.54
5740.654735610707,2,0,1,265623.53
1510.280951638356,2,1,2,115018.8
984.3913761423144,2,1,2,80021.46
8915.016544826523,1,2,2,463600.27
8812.874986927543,3,1,1,727939.8
8899.066552873715,1,1,0,164977.76
2593.0879684349025,3,2,2,427772.08
927.0241089221172,3,0,2,93026.17
5856.262934903776,2,0,2,366973.91
6827.787751558052,2,1,1,347359.3
4894.4138301242465,3,1,1,350221.65
3613.885998699704,2,1,0,141899.82
5634.785656271953,2,1,2,445314.65
7032.193933021236,3,1,0,366367.19
5789.408067259023,1,1,0,103876.29
8783.71938406626,2,0,0,214860.34
4339.693621846551,2,1,1,227709.55
3439.3491555001133,2,0,0,97313.39
7809.353761144318,2,2,1,528351.85
6290.992969969839,1,2,2,311580.28
1685.0103959087985,2,0,1,74140.65
4232.7954175734585,3,2,2,647037.53
7698.569716669893,1,1,1,191479.88
4440.990299146476,3,1,1,367066.44
6724.534287996417,2,1,0,218597.49
1961.5421722340982,1,0,0,29487.37
1808.4423637104364,2,0,0,48806.36
6643.702860024997,1,2,0,152671.55
324.9887126579639,2,1,2,27488.07
1414.8522760728526,1,1,0,25615.57
4256.73317913989,3,1,1,360013.11
7477.20794680795,3,1,0,430522.98
9096.77792570747,3,2,0,656152.26
9819.309327819756,2,0,2,625630.18
2343.292782253069,1,1,1,60859.39
3670.0680883377454,3,0,2,350864.68
4231.458523744303,1,2,2,192380.49
1948.1705184351342,1,2,2,105351.26
4195.923424738971,1,0,0,59657.09
5760.8696838285105,3,1,0,294189.71
1731.5878764331999,3,2,2,271624.45
1195.544857593654,2,2,0,56353.42
7363.604555317074,3,1,0,388361.82
5402.270412554339,3,2,2,835544.96
1463.591898528986,2,1,0,59731.54
4208.412352032293,3,1,2,556470.23
2906.9106016707697,1,2,1,107319.9
3459.517800958741,1,1,1,90967.8
8395.941288895792,3,2,2,1360417.46
9149.269197254202,3,1,2,1060761.72
2337.3053697907126,2,2,2,259675.86
2241.9735648467813,3,1,0,128448.36
8492.617328385624,1,0,1,150238.68
9731.854561251364,2,1,0,388926.83
6199.245954313612,1,2,1,177721.88
1730.1160983616685,1,1,2,68918.76
3014.9647572209774,2,2,2,301777.35
6148.105754980436,3,0,2,557931.47
8941.88757110518,1,0,2,265230.88
5974.49764070708,3,2,0,386688.98
5806.3552397622025,3,2,2,936240.05
5516.531468618993,2,1,1,273369.22
6594.055166011546,1,1,2,263474.11
7763.661087837905,1,1,1,197942.57
7617.594461538002,2,2,1,529897.7
4285.85128056492,2,2,2,419506.59
8749.39777788994,3,2,0,593353.74
6035.892392851277,3,2,2,927413.94
9068.724576822407,1,1,2,346275.09
9617.255242807305,1,1,2,386983.68
178.3903146319973,1,2,0,4248.8
2083.7967704859384,1,0,2,65259.78
5335.703341286637,3,2,0,407509.99
8916.564673193849,1,0,2,303353.76
6723.428618105341,2,2,0,327734.06
428.55421931645856,1,2,1,14176.32
5306.481229940403,1,0,0,73586.78
5418.458066832888,1,1,2,215816.31
5955.008370162352,2,1,2,507793.46
7036.548970613992,1,0,0,96707.25
9926.422978162935,3,0,2,920843.53
1460.7609869430214,2,2,2,148822.45
3348.0735411690835,2,0,0,97893.21
5879.335456695314,1,0,2,196237.13
4644.279266008567,3,2,0,343871.51
4422.3464915622335,1,1,2,169276.36
7789.60460355033,1,2,2,400790.28
4937.443847286368,1,2,1,141375.7
2695.867640098546,1,1,1,68813.38
6422.12726031011,2,0,1,308165.79
3660.8850293044084,2,1,2,263262.3
3499.2551551000774,2,0,1,128628.39
6143.588631316969,3,1,0,359307.35
8703.247987772555,3,0,1,533633.87
2454.217327119946,2,1,1,110203.34
7741.43688368544,2,0,0,207987.51
4641.835255301748,1,0,1,98174.24
8628.764074156623,2,2,1,603091.38
435.5165352705377,1,0,0,6384.07
8009.770521995858,1,0,1,174457.25
1342.6280377690412,3,2,2,210596.57
7044.788610448898,2,1,2,585964.03
8687.385354204478,3,0,1,569261.51
7881.845234852232,2,2,0,382086.57
9530.31077044553,1,0,1,195839.81
6170.977931597285,3,0,0,251021.45
6053.068623486217,3,1,2,755731.49
8169.33877698161,3,0,2,823231.41
7493.297915797492,1,0,0,111200.28
4784.739799578458,1,0,1,99645.16
5856.283008067937,1,1,2,241648.11
9869.083368931028,3,0,1,590421.82
8478.665371930756,1,2,2,418287.42
3765.898954291788,1,0,2,120121.65
8021.150511860012,1,0,1,160130.52
3023.0725964552626,1,1,0,51592.88
1009.4064845691557,1,1,2,41574.9
5741.430389206464,1,0,1,111277.78
2929.4614504988563,3,1,0,168644.01
4087.2184949362854,1,0,2,129029.29
6416.63092752505,3,1,0,352062.03
3405.234853009638,2,1,1,178973.89
5561.811750386166,3,2,2,921869.44
5367.9002140317125,3,1,2,591437.7
4185.893487399266,1,1,2,158701.46
5633.498921029939,1,0,2,198956.76
5064.835838233633,1,2,1,176838.05
3075.1281384587005,3,2,0,205523.83
4928.764858684867,3,0,2,440119.97
2507.3173973153775,3,2,2,372756.81
6433.513102965467,1,1,2,262740.47
9102.23844928319,3,1,0,555041.88
4938.660993927321,1,2,1,169121.06
7304.916439423654,2,1,0,305636.21
6915.29185431072,1,0,2,232124.67
6374.593637945151,2,2,2,676147.55
4550.255049845275,3,0,2,432574.43
4642.25362543765,1,1,1,135910.17
3618.706013783847,1,0,2,107363.55
9736.337949791996,1,0,1,206957.68
4492.910069529102,3,1,2,568877.89
4327.523726738502,3,0,0,175315.1
1601.566979065493,2,1,1,89981.58
6070.317777685321,2,1,2,482470.26
338.31486256155415,2,1,2,29150.75
7358.631244583679,1,2,0,174389.35
5178.302884202132,1,1,0,93151.33
1862.4246281187354,1,1,0,31841.66
7339.466980835205,3,1,0,444483.53
9393.13168434888,1,2,1,334850.47
7816.057271036126,1,0,0,107447.54
799.7484478580599,3,2,0,59647.36
6976.758765053922,1,0,2,220029.75
5243.509123709211,2,2,1,365897.98
2844.199760853022,2,1,0,104398.31
7316.751750818437,2,0,2,524700.68
8564.536913049107,3,2,0,682813.16
1172.2856012925963,1,1,0,22695.15
9944.402615363333,1,1,0,178353.26
3171.9848599260436,1,0,2,104936.72
4223.643754464081,2,0,2,276371.94
586.9310238598929,3,2,0,39412.2
4175.962230208505,3,2,1,443781.68
4837.368418499488,1,2,1,169803.78
5558.77888517918,3,2,1,560881.67
6158.149064020685,1,2,0,153404.51
4889.544969253251,2,0,2,327690.87
5378.668746498489,1,0,0,77228.81
4449.431571721605,1,0,0,65762.54
3247.765455928163,3,0,0,158861.33
7367.9237720514475,1,2,0,172598.64
1471.9775070185449,2,1,1,77004.09
1519.6314815794094,2,2,1,96005.22
7015.374639110831,1,0,2,223900.12
6981.019108580258,2,0,1,297811.82
1179.88313152755,1,1,2,49147.67
8310.434761048775,2,2,1,566226.66
7807.387494670884,3,2,0,505594.67
9195.146121025853,1,1,1,246708.43
3279.176409868691,2,1,2,264043.59
9988.359739407359,2,0,2,617520.48
1908.168709757997,2,0,0,54281.79
2534.810364957592,2,2,2,232687.37
7637.318939256589,2,2,1,550413.03
6211.776016270498,3,2,1,651912.7
3748.415249920043,2,0,0,105930.59
9861.933405728583,1,0,1,192157.72
560.3953610474437,2,0,0,16948.63
6366.221815214921,1,0,2,197711.31
5267.967465206801,3,1,2,648031.19
3886.320553150157,2,0,0,117361.64
5721.828141461023,1,1,1,162078.45
6409.273500846148,1,1,2,268186.92
2210.940579433597,2,0,2,147365.09
9229.438355035236,1,0,2,321594.48
6568.783174697227,1,0,1,125043.47
860.17389531684,3,0,0,33412.98
8801.254045876774,1,2,1,261842.42
6416.8279593731795,2,2,1,417909.71
6371.56441801648,1,1,0,119714.89
9949.748580687256,2,1,2,802598.15
