area_sqm,tile_size,location,quality,cost
447.7319802563297,1,2,0,304036.57
1016.5674679034594,1,0,2,701903.07
1167.9609014879868,2,0,1,849493.31
185.3351729527338,0,1,2,121008.98
250.9804880783264,1,2,0,195371.85
268.48738127678126,1,0,2,160180.53
86.1517175625054,0,0,0,25009.23
647.6903080011314,1,1,1,407134.42
1065.805482495176,2,1,2,1337618.24
373.20404520058037,1,1,0,222197.39
995.6795715720725,0,0,2,498482.12
473.72384704098204,2,2,1,556218.32
910.4616528524484,2,2,1,1040943.45
902.5966442880891,0,1,2,545390.74
1194.3015651267438,0,1,0,401985.07
850.4556348826981,1,0,0,389480.58
81.42285947082053,1,2,0,61779.0
230.29466854822624,2,1,1,202980.05
183.25065328577955,0,2,0,78931.15
195.76841152023377,2,1,0,156963.42
389.47256034277524,1,1,2,317247.39
897.1628282092928,1,1,1,502427.75
1118.6784048126995,2,0,1,807180.03
630.7892630791606,1,1,0,342828.2
303.4314379759143,0,1,1,158423.94
1046.6276616205455,2,2,1,1263960.81
358.86550533972877,1,0,1,186688.67
59.536265888950155,2,2,1,78440.94
659.6037340883585,1,2,2,737327.55
42.87933404517409,0,1,0,19077.34
169.96432245314415,1,0,1,88029.25
530.6133162377993,0,0,0,155137.36
662.6638217469863,2,2,0,726692.79
1019.2738747488935,1,0,2,639453.35
857.3814949422822,2,2,2,1272116.36
210.17370048159552,1,0,2,141087.01
1049.5767481156954,1,1,2,972194.67
617.5894481264818,2,2,1,841436.28
1019.0658195256106,0,1,1,504278.35
944.1530266018418,1,2,0,729544.33
660.5344248835214,2,1,2,799233.26
432.60053019760824,1,1,2,381404.22
704.0278758023495,2,1,0,525655.55
523.8058140284484,0,0,2,224861.81
1026.2605823570657,2,1,2,1190390.02
121.1680086849072,2,0,0,75669.64
1057.9088099268454,2,1,2,1392136.68
326.7087859558367,0,2,2,262534.49
617.0169647300512,1,2,0,393569.59
818.1158352493334,0,0,2,389097.87
1028.0534302341302,2,1,0,969125.59
314.63712083812,1,2,0,223160.12
269.8868119200424,0,0,0,79905.56
1160.3174676685587,1,0,2,694701.35
792.988622247311,2,1,1,726377.15
272.6313145821049,2,0,0,161363.96
745.5005776538427,2,2,1,1025733.55
302.27695840414793,0,0,1,120320.42
289.60433574162425,0,0,1,101159.32
862.7107965381101,2,1,0,696203.61
661.0065776962889,2,0,1,469381.15
306.3920393219072,0,2,2,254000.43
703.2760415101429,2,1,0,591034.25
836.4190737831779,2,0,1,702041.09
526.2445561537619,2,1,1,431361.29
136.09683938479876,1,0,2,97459.75
379.2929413404205,0,2,1,232133.9
565.0615049370833,1,1,1,327002.6
74.8121962804498,2,0,1,53421.56
566.0510327021756,0,2,0,296294.88
184.07424984609827,2,0,2,189324.58
845.0170837475446,2,1,2,1003240.44
343.0919089427766,1,1,1,227925.23
34.32708276120369,1,0,1,17892.61
823.398137397165,1,2,2,818126.76
115.90069814225392,2,2,0,120752.27
462.89216772769663,1,0,1,257229.23
400.578377853794,2,1,0,309718.3
1093.817324492381,0,1,2,652776.92
506.2000644759428,1,0,1,283993.96
442.0120473132825,1,1,1,332337.55
1081.2662374023969,2,1,0,834648.45
772.997898834699,0,1,0,287609.48
121.60402794161642,2,0,1,88561.4
1034.1596481764977,1,0,0,477618.32
332.9174750748014,1,0,0,146813.32
514.4866540504972,0,1,1,227773.73
323.06107986416447,2,1,1,304261.5
965.8347332812534,1,0,0,418234.79
587.805363745466,1,2,2,644674.63
165.13791730865555,1,2,0,102421.46
387.10249473038255,2,2,0,435051.1
575.0027431291019,0,0,0,169855.24
1144.462485128172,2,2,1,1387283.28
256.4670746862083,0,2,0,140587.2
425.17490398319705,2,0,1,339066.11
610.1120569897562,0,0,2,280892.88
792.154649474998,0,1,1,445814.92
107.8680983679556,1,2,0,84534.22
736.9347035810171,1,2,2,761747.7
340.96625704800385,0,0,2,160077.05
467.0408549756377,2,1,1,401534.96
341.1048548410985,0,0,2,158998.93
704.1293609223069,2,2,0,768194.68
853.5670396962123,1,2,1,675297.45
1021.4189622441321,1,1,1,613239.88
551.6433052856551,2,0,2,526867.67
1081.9988609381903,0,2,2,821291.87
630.8556793517374,1,1,0,311738.98
944.9333171817264,2,0,2,916129.57
726.8835506490286,0,2,1,418889.88
926.1975581754164,2,0,1,661142.06
20.42178543300746,2,2,1,26065.46
948.9073832256411,2,0,0,635292.96
798.5838548339896,2,0,1,544168.04
854.6956388711985,0,0,1,302371.57
143.6130463395063,2,1,1,139237.63
714.0965527965278,0,2,1,408724.82
762.8136947493613,0,1,2,468893.08
289.9839773330658,2,2,0,271605.28
462.9014685183293,1,2,2,508020.19
536.3251783431032,2,1,1,447485.3
728.7578994648736,2,1,1,728858.37
1095.533861456069,0,0,2,493951.93
151.15089084539923,1,1,2,121061.29
433.78328275562586,0,0,2,182731.03
783.3298941671753,1,2,2,966801.98
353.8877824569453,2,1,2,423437.29
220.7791332342565,0,2,0,125325.9
400.0943652548458,1,0,0,184964.05
398.9399855365255,0,0,1,133421.95
441.0002843015009,1,0,0,197901.61
261.8416346703633,0,2,1,133838.22
1076.3868343714605,2,1,0,929579.28
272.06497345822277,0,2,1,160686.14
434.4105039464184,2,0,1,334911.49
27.987495356338776,1,1,1,17215.48
927.5477119331377,0,2,1,530855.3
825.9215150868438,0,1,1,375745.51
358.7602079434062,0,1,1,146392.66
1181.2061258519125,2,1,1,1177715.93
1020.4947156744039,0,1,1,507935.07
859.1995161302173,1,2,2,982172.3
306.6496005812848,0,0,0,104244.29
121.16748407730144,0,1,2,77387.92
264.00656590900496,2,1,1,228354.87
54.903928996394264,1,0,1,24327.23
250.9024872653816,0,1,0,90839.56
518.9770255115374,0,2,2,401394.55
1023.1531955536009,0,2,1,668714.0
490.4306553520242,1,0,2,346345.96
601.4973113735374,0,1,2,393830.59
560.5881771005127,2,2,0,618916.93
583.4360288365582,2,1,1,582601.17
650.5081752871423,0,1,2,362972.31
583.3087060769567,1,2,1,541877.41
307.92154952042694,0,1,0,100992.99
1166.362342417717,0,0,2,552493.25
477.6781571690135,0,0,2,225346.77
196.83205322372987,2,2,0,206749.62
779.2503065895812,2,0,2,707526.62
250.607438577684,0,2,0,115751.87
1021.0628459127856,0,2,0,480350.78
941.9080459141655,0,2,2,668918.04
229.73401129559196,1,0,0,105146.08
1073.0576158693596,0,2,0,508611.31
527.6052888869478,0,0,2,273211.8
466.5063081520323,1,1,0,254897.31
989.6859179920658,1,1,0,615033.76
1030.4125266932965,2,1,0,865046.46
663.0526301048275,0,2,1,349706.47
1057.8528179439136,0,2,2,746864.14
895.8900824499317,2,1,0,728120.96
1045.0495172948042,0,0,0,275304.11
451.66871956434375,2,1,1,431976.21
256.7102281034199,0,0,1,100713.73
646.3634054038278,2,0,1,438351.81
935.207945288123,2,0,2,854725.4
772.376228647119,0,0,1,306475.17
436.52125534213036,0,2,1,281871.8
1017.91463168206,1,1,2,815449.89
995.6512746216291,0,0,1,391224.79
1051.299096863539,0,2,2,864696.99
754.1796378853264,0,1,2,459658.68
348.4115218672476,0,2,2,263737.44
1133.1206181711473,0,0,0,368378.77
557.632646781765,0,1,2,320314.17
71.51817146714473,2,1,1,67240.83
358.4208250067521,1,0,0,166767.37
1076.764755851192,0,1,1,508983.04
1033.9347748832797,1,0,1,575451.73
197.5232488250104,1,0,1,109024.25
236.97771169306753,0,1,0,95075.29
76.30717463166215,2,1,2,85918.7
832.3987319280267,0,2,1,527140.32
706.1519063442402,0,2,1,404797.46
607.2707216951745,0,0,0,167770.39
551.7002192670325,2,1,1,538546.83
441.3257079818422,2,0,0,274391.34
26.43307480977748,0,0,2,12301.72
376.10985579377905,1,2,0,245762.56
364.2492176176814,2,1,2,377498.46
251.9222659379656,0,0,1,98923.48
176.98411691467538,2,0,0,114345.19
1133.0637824962344,2,2,2,1831182.1
415.5463170700221,1,0,2,270521.13
730.0171380473884,1,2,0,581690.58
464.3798377822505,2,2,1,578616.23
1108.9418027187714,2,1,1,914422.04
679.4290094501276,0,2,2,505529.64
461.1710649531055,1,0,1,238151.91
337.64260433150025,0,2,0,139824.23
1005.6129304850465,0,1,1,482829.61
633.7938716383994,1,2,1,560201.09
738.5122115577387,0,0,0,214789.85
286.91914889955325,1,2,2,310238.46
85.55083088712006,0,2,0,44734.05
613.0322215745098,2,0,2,605815.02
296.58816801129905,2,0,1,226741.57
322.1548930212259,1,1,2,254116.2
207.34482272818724,0,0,0,62645.3
975.6881610423592,1,1,2,812342.89
439.5731508054192,1,1,1,331403.74
370.6460705954577,0,1,1,166403.51
618.0869928112895,2,2,2,1025054.49
1075.171574561003,0,0,1,385078.35
1068.362432694985,2,1,0,808497.39
167.46849619773204,2,1,2,213656.18
818.7091202497951,2,2,1,1043869.69
250.88142443523512,1,2,2,266526.81
879.6485983038688,0,2,2,660206.88
1182.9060617954458,0,1,0,479224.27
533.1729518504018,2,0,0,338439.51
341.99817947846475,1,1,2,273119.85
774.4686913490973,2,2,1,1002179.47
599.5103235265517,2,1,1,519410.8
1070.1728111193777,1,2,1,878196.09
286.23325722797944,0,1,2,174426.75
491.1522136112446,0,0,2,216628.66
896.5351937970208,1,2,2,1019902.94
657.3083820963299,1,1,0,355499.9
262.6117758466022,1,0,1,123011.27
110.37888162080434,2,2,0,128375.12
255.66595331123366,1,2,2,270110.9
688.4689619938383,1,0,1,383442.69
147.99470100085273,1,1,1,91087.65
1095.3543268215897,1,0,1,546762.13
309.6077506906641,0,2,0,143443.76
611.3203312947713,0,1,1,281940.17
801.9493894779969,0,1,0,304905.46
1063.7091185119805,2,0,1,842646.79
125.67620062305305,2,2,0,138344.26
455.90905213359497,0,0,0,146482.17
854.6290886446515,0,0,2,364389.0
857.7772716665431,1,0,1,483150.94
1088.1751685176375,2,0,0,727094.96
1193.4866871833563,2,2,0,1154927.0
1180.0679858135106,2,1,2,1332924.59
242.9366251623249,1,1,2,202108.96
293.5518788645201,0,0,0,88287.65
874.2618914642194,2,2,0,1010505.33
610.2085539295658,2,1,0,481887.14
317.455453477073,2,2,1,373610.18
366.8358134150149,0,1,0,148619.06
701.0814533865814,1,2,0,514843.37
286.59357718399247,1,1,0,153284.05
609.8053899159836,1,0,0,296152.02
479.8560931981567,0,2,2,368686.28
637.8149790322957,2,2,1,775125.24
489.589232249263,1,0,0,211549.14
413.7207643255024,2,0,0,276908.81
84.29014707601276,2,1,2,100830.5
52.94511915680091,0,0,0,15479.07
602.0965958529697,0,2,1,373791.66
432.9871394516031,2,1,2,539322.67
727.7243412014277,1,0,1,355915.2
529.0254878050316,0,0,1,175810.16
1131.4200829688514,0,1,0,429312.37
60.18219541342725,0,0,0,17692.18
1121.3732553941766,1,1,1,715672.31
1178.2402589003736,2,1,0,875781.19
869.9258572659195,2,0,0,525294.72
754.4247847168815,1,2,1,666119.76
99.20918096862775,2,2,0,97867.95
307.85822834944713,1,2,0,221776.98
1085.3332895220929,1,2,2,1109728.15
1000.3220672219737,2,0,0,654391.72
179.08784861005464,0,2,0,84389.64
884.4868674501306,0,2,0,414494.76
752.886167236678,2,0,2,683800.15
1039.3540107148401,0,0,1,387565.48
1001.7614616663078,0,0,0,269794.75
145.80477362045588,1,1,1,103413.31
1049.4484741476256,1,0,0,441897.27
820.8484853058968,2,2,1,1084054.51
169.50181405562208,1,1,2,141841.28
957.419757410423,0,2,1,551628.49
510.8477372967651,2,2,0,565051.79
155.74557099345762,1,1,1,107717.36
355.4911286749493,1,0,0,162289.9
1007.5188720034804,2,2,2,1477458.47
594.3685413145221,2,1,2,734388.55
1090.6751457339071,1,0,2,646675.24
1117.3104936301625,0,1,0,452611.62
78.07759820510488,1,2,1,72173.25
586.691696405073,2,1,1,530851.05
652.8291980975196,1,0,0,274832.53
979.948467133662,1,2,1,923448.56
580.9821358519242,2,0,2,583386.72
696.5669036720188,1,1,0,406703.42
831.2698136616025,1,0,0,365094.5
316.260904627586,1,1,0,174165.96
1057.9169720986536,0,0,2,505283.05
38.638896727590996,0,1,1,18648.83
556.2385812904533,0,0,1,189360.36
39.14060677273322,1,0,1,20608.36
596.7688817607528,0,0,1,203800.54
987.3263039281404,2,1,0,801886.24
831.4888365976925,0,2,2,570933.58
1136.6925180631415,0,1,2,612744.7
224.0824812075192,2,0,2,213605.77
667.4832078857722,1,2,2,686824.23
100.90648947500796,0,2,1,51841.54
490.78231754505356,1,0,2,307442.57
942.5367664452997,1,1,0,560668.11
75.0359706007996,2,1,2,100766.75
756.1394853352452,1,0,2,498604.71
820.7349111360375,1,1,1,566148.42
534.8871201500405,2,1,0,421460.61
248.3159815887179,1,2,1,208026.18
431.2771816152657,2,1,2,529527.11
188.70476240330265,0,0,1,66096.66
912.7316872518567,0,0,2,414326.36
733.98467601132,1,1,1,426285.24
672.434314622124,1,1,2,548217.36
163.204601083805,2,1,0,150362.82
403.6777759497132,2,1,0,342904.39
646.4828161317176,1,0,0,298478.29
891.6682702062709,1,2,2,1074835.49
740.7807470245962,0,1,2,456304.92
840.740059707641,0,1,2,429223.68
553.4136620497435,2,0,2,541216.22
858.5872781095076,1,1,1,551597.32
647.6496789022686,1,2,1,536737.35
465.47894596822835,2,1,2,573474.92
1128.0971017256584,1,0,2,756848.63
477.7935439633584,1,1,1,307999.05
95.9247438777831,1,1,0,57354.72
713.1919368744867,1,1,2,649081.75
28.429218130361367,0,1,2,15860.34
392.02322557004305,1,1,0,206889.81
912.9092849013919,0,2,0,433795.71
1098.4305911287001,2,2,2,1522694.74
518.1811456427718,0,2,0,240876.49
667.8686662140719,0,0,2,333620.68
464.6295383382348,1,2,0,293182.64
908.6918842140017,2,0,1,802085.52
698.7505946247744,0,1,2,440241.9
178.98474262606751,2,1,2,209240.99
202.97477411107914,0,0,2,89144.61
37.73499803116198,2,2,2,63106.64
740.6847473436898,0,0,1,248891.07
823.6044951995661,1,1,1,534269.82
380.7123552184426,2,0,1,313167.02
642.6682778576549,0,2,1,385701.42
550.5666698863416,2,0,0,362614.73
691.1805111857939,2,1,2,825472.57
879.4553416752872,1,0,2,526393.46
687.9749584453197,1,1,1,471436.07
1056.3377674866988,1,1,0,508373.66
747.3917062034902,1,1,2,621362.38
379.79932232198166,1,2,1,310621.11
1085.950265368789,0,0,1,400861.5
1102.0407995593102,0,1,1,482667.55
516.8169699268676,0,0,0,178364.62
483.2173091601967,0,1,2,271060.66
987.8873362890714,2,1,0,797117.21
405.83323307684316,0,1,0,133710.39
724.5322670853462,1,0,2,494938.43
82.8890829032257,2,2,2,127154.93
874.5786699267453,0,2,1,511420.69
857.7642943515785,2,2,2,1305951.52
327.146699538515,0,2,0,139120.46
434.37985606040456,2,2,1,580881.4
381.2476786683761,0,2,2,260733.38
927.8333553015825,1,1,2,814019.9
598.400721286609,2,2,1,725060.8
237.15320942717204,1,2,2,253290.83
205.06814876968005,0,1,1,86916.0
1064.0170672434822,2,1,0,805848.67
760.6476612395688,0,2,1,477124.76
122.70406273134786,1,0,0,57238.87
782.1244098689184,0,2,1,438121.0
285.91948032830726,2,0,0,163438.57
532.98067260564,2,2,0,525804.14
255.9648355604104,1,0,2,156122.87
302.17884180294567,2,1,0,228954.03
1100.1176075623223,1,0,0,501682.71
85.92532197458868,0,0,1,27717.76
160.67293620385658,2,1,0,126725.21
551.3992438427915,0,0,1,176423.19
379.31536401508436,0,2,1,226183.83
1029.958349421173,1,0,0,503625.05
1090.9546310697874,0,1,0,401575.32
586.0461793950738,2,0,2,540564.7
264.2954028716133,0,1,1,118884.6
428.56590191091027,0,2,2,356308.76
284.82633059648947,2,0,2,259448.04
233.19892203912752,1,0,2,161540.39
264.03621652725263,2,2,2,455961.43
236.74774549011855,2,1,1,222884.82
249.93954090913724,0,2,0,124890.62
917.8892987945011,0,2,0,451496.82
517.3944023500112,0,1,2,284097.83
294.59834774703194,1,1,1,187492.39
853.4120324965677,2,0,0,572019.09
110.49982462822676,0,0,2,53453.55
846.0371964849336,2,2,0,943454.25
761.8230022661667,0,0,2,392096.98
919.7310450018794,1,2,1,761927.94
444.4107557904712,0,1,2,271567.15
1153.9693555081,1,0,0,538213.02
176.75739858571472,2,1,0,152656.43
120.72391997759576,2,0,0,70904.48
973.1254100645804,2,2,0,934130.5
297.69846822123424,0,2,0,141833.81
573.4806750675972,1,2,0,352521.44
686.606986075479,2,1,2,871731.36
945.8554709139393,1,2,2,1088202.9
636.901950644432,2,2,2,1064020.69
989.3673122788657,2,2,1,1169729.81
291.4648261580663,2,1,1,277982.87
1070.5575760958304,0,2,2,889685.62
404.7646900086518,2,2,2,639840.05
943.6900284505274,0,2,1,615045.18
626.0660608577593,0,0,0,204557.15
186.4194393433624,2,0,2,171784.76
45.93777902607412,1,1,0,26478.1
558.9643577160792,2,1,2,581272.17
1078.0764729162229,0,1,1,413177.59
763.0463744615494,0,0,1,285269.24
347.9180222438994,1,2,1,291173.25
712.6659370464633,2,2,1,982742.35
939.3872525989902,1,1,0,530075.42
589.4616128562387,2,2,1,681035.19
864.1185747663485,1,0,1,464998.2
1028.9916733954333,2,2,0,1203759.37
242.5261983474688,2,1,2,280489.62
1026.7200335311682,2,1,1,906819.81
98.06135627535666,0,0,2,49358.56
102.25039355086338,0,2,1,59915.89
1162.0166279043888,0,1,1,535822.25
770.9198387129752,0,2,0,391072.54
524.522841129666,1,0,1,258790.13
791.359625014871,0,2,2,634365.61
1089.586740554926,2,0,0,661609.36
1021.1893125550731,2,1,0,816518.46
701.5818046682657,2,2,2,1106686.72
582.0006722150091,0,0,2,299199.37
885.0361635710101,0,1,2,483344.09
791.4371267394773,2,2,1,974008.55
1010.3064378015557,0,0,0,295930.85
730.2669952747149,1,2,2,782099.19
1179.9279251822645,0,1,0,469901.59
781.3793098858744,0,2,0,378953.35
385.7573153705223,2,1,2,419097.86
89.73073002567229,2,0,2,85245.63
1035.2667468205755,2,1,0,796702.99
561.394140346279,0,2,0,260362.98
530.9262033186669,2,2,1,658092.6
731.9538640555797,1,1,2,637359.91
1091.821586301688,2,2,1,1237492.07
730.1895337594951,2,1,1,781041.85
1147.9889561991608,0,0,0,339054.38
368.49983158300114,0,1,2,208856.99
501.5518036189995,0,1,1,213960.39
342.5928022256087,1,2,0,239157.04
235.2347512084841,2,2,1,307785.66
1142.6703712747217,0,0,0,358833.18
935.2128991457473,1,1,1,538417.39
1085.8059138868657,1,0,2,683694.95
336.8191261677777,1,2,0,248379.24
286.9051830727531,2,2,0,290167.12
853.1699579017527,0,0,1,292108.3
1018.2715613891365,1,1,2,875871.08
918.8447207962437,0,2,1,481730.16
436.7127582537731,1,0,1,227858.15
1115.5577266478654,0,0,0,335989.02
700.2431515269888,1,2,1,557835.62
350.34720561549227,1,2,2,383944.65
185.83299361834642,2,2,2,301370.28
788.6735053736503,0,2,0,360852.26
678.8611529623761,2,2,1,759563.07
108.2609880255159,2,0,1,81952.34
795.3904639119686,1,2,1,644464.96
409.02359547092834,2,2,0,422029.06
451.85461929846616,0,1,2,288968.48
759.583095707499,0,2,0,418913.1
1025.8101523998607,2,2,2,1562024.34
250.96821147744407,1,1,2,221154.97
1074.0797451968915,2,1,0,994491.54
1121.50522574328,1,2,0,749425.64
897.0392623702735,2,0,0,551759.26
1095.1246819138764,1,2,0,760642.85
69.52838710233881,0,1,0,25926.19
1107.0211418034544,2,1,0,946786.88
1003.944994511496,0,0,1,366953.24
488.86892510063467,0,2,2,343005.63
590.350300730277,0,0,2,270728.68
914.6634898657586,0,2,0,440075.1
169.48910807398318,0,1,0,65150.52
419.09560551498083,2,1,2,501434.89
192.67884221163368,1,0,0,83440.34
732.7061808156521,0,1,1,292040.91
1180.5316088347115,1,0,0,517490.83
855.1219530447677,2,0,0,493202.66
362.1638216175695,2,0,1,280979.55
682.0403573741543,0,0,2,305341.56
358.05090556595314,0,1,0,132703.8
336.9704122204949,0,2,2,241483.6
798.1397158607197,1,1,0,452068.13
387.42080295937035,1,0,1,192149.2
278.9109438154931,1,2,2,282164.17
588.3859385801434,1,1,1,392948.61
424.11495870926956,2,0,1,315964.08
173.5243144458858,0,1,0,72322.17
229.5576851151274,2,2,1,245469.89
964.3000779069035,1,0,1,569245.5
870.042289353512,1,2,0,644316.07
699.6508426395102,1,1,2,659081.1
985.1300534722361,1,0,2,629727.4
1076.1421882982272,1,0,1,536317.28
66.93781880105212,2,1,2,91929.91
424.801829840491,1,0,1,176785.37
879.5306680860086,1,0,1,437261.42
653.4581566780344,1,2,1,569580.24
412.6906859906665,0,2,0,221347.22
341.88874783763583,1,2,2,336516.01
498.08950146136306,1,0,2,328024.09
399.7898726612729,2,2,2,660947.49
431.0309527716422,1,0,0,187400.09
535.5379970856173,2,1,1,504827.63
61.59686882493336,2,2,0,68306.08
309.5425792076621,1,1,2,245225.44
880.043211489152,0,1,2,535490.27
475.3274318753586,1,1,2,420656.76
576.3217740494165,2,2,0,655981.17
930.8036295125676,1,1,1,628751.2
1160.249144758731,0,0,0,354859.25
1053.9062625205552,1,0,1,478155.86
103.50306122163548,1,2,2,106757.07
925.6986067299599,2,0,2,784309.44
960.9173933618173,1,0,2,655017.62
1040.260505800583,1,0,0,404891.35
122.19824779872616,2,2,2,202563.15
1066.4380138098986,2,2,2,1771358.8
339.76433360931696,1,1,2,250883.15
225.6722920657791,0,1,1,110144.29
268.91895556803047,2,1,2,359576.45
428.15753861852056,2,2,2,674045.13
886.6779186798161,1,1,2,778707.67
401.9052410500612,2,2,0,425625.38
578.1877230582609,2,2,2,822691.93
318.9598866788322,1,1,2,244740.69
115.9088913019838,2,0,1,88989.95
995.7204227590568,2,1,0,848833.32
776.0087184526697,0,1,2,419557.88
265.012995924203,2,1,2,341307.65
757.3789726013415,2,1,1,730259.78
666.2288062702742,1,1,1,420164.24
623.3229584436893,1,1,2,510305.78
483.99620098063696,1,2,0,312672.32
558.2072596347707,0,0,0,196471.88
422.5762714799156,0,2,0,196824.92
1125.4207653005267,0,0,2,495536.81
37.05279495882509,1,2,0,27201.81
670.9061628322181,0,2,0,329315.41
404.12089400376294,0,2,2,277024.95
659.6396393138614,2,0,2,654158.53
310.0536055153181,0,0,0,96841.4
790.5288828932648,1,2,2,856906.06
1057.9492564907443,2,2,0,934535.5
1093.784056738921,1,1,1,720569.16
857.981061093895,1,2,1,746766.72
879.3879238351806,0,2,1,478646.06
650.3578576889317,0,1,2,390555.15
417.49089771108925,0,1,0,163103.67
863.6352945907273,2,2,2,1335280.36
76.03363775311107,1,0,1,37699.04
937.9193313230965,2,2,2,1536399.82
964.3215934363511,1,1,1,573944.54
355.74213673046916,0,1,0,129213.55
459.5435507947031,1,2,2,521124.24
770.6315642520228,0,0,0,224067.03
65.5294519117275,2,1,2,86046.09
312.7749496979713,1,0,0,134698.1
228.43417859115252,1,0,1,114621.73
833.2408946068599,2,2,2,1341272.49
1157.592574197303,2,2,1,1543284.33
216.97617209811665,2,2,2,334795.79
945.7592339229535,2,1,1,1000255.83
394.95199381090487,1,0,2,224745.92
109.33220355764226,0,1,0,40314.07
946.5642116316179,1,0,0,399894.48
255.4142785173535,1,0,1,124976.31
1072.7432150486038,1,2,2,986028.47
709.9117676907271,2,0,1,506527.84
1139.8451351676265,2,1,1,1127621.62
399.68286636111463,2,1,2,532371.98
141.38191910748435,2,1,2,169634.28
667.8868030690729,0,1,0,297380.78
1093.7059598556586,0,1,0,407503.72
788.3761348685507,0,0,0,237801.78
1017.0207759528369,1,2,0,692318.09
159.71699720703435,1,0,1,89967.53
1031.2177085113572,0,2,1,649576.16
332.14111150781855,1,2,2,397482.5
1173.1079708269576,2,0,0,778610.76
1024.1700564392672,0,1,0,375363.47
996.6959276794028,1,0,1,526060.07
921.2547976787007,0,2,1,512835.52
1194.8161358830996,2,0,0,688913.18
872.1050097429315,1,1,1,569529.09
256.0508275735212,2,2,1,344289.78
674.5077852979817,0,2,1,400535.85
895.5441098525001,0,0,2,459573.6
359.8185413355695,0,2,0,175594.96
407.39522604371723,0,0,2,178382.45
375.6769790520617,0,1,2,216107.41
503.18103867599035,2,1,0,400224.48
595.7692396374431,0,1,0,216201.07
426.71922700151003,0,2,0,219758.47
201.9702697334145,1,0,1,99668.91
1005.4884567963412,1,2,1,953743.06
873.0480125051811,2,2,1,1056667.92
784.043333690531,1,0,2,503981.65
982.8877160966449,1,2,2,1094661.71
500.1032787594645,0,0,1,177099.96
326.71861540207914,2,0,2,297295.83
136.20108961189203,1,0,2,98249.96
319.02856538089594,1,2,1,298200.71
1078.4441844187113,2,0,2,1075318.33
622.9400446265673,2,2,0,739396.86
821.9581767103327,2,0,0,432266.01
1048.245721379934,2,0,0,755775.25
802.8949106805446,1,0,2,548101.7
268.40332854773857,0,1,1,128958.21
298.3463794857931,0,2,2,224059.47
771.2204241784954,1,2,1,658268.39
886.7632833654184,0,1,0,359337.92
589.0945975137067,0,0,0,200786.47
416.2859538557618,2,0,1,349820.43
1134.1012857330459,1,0,0,525122.47
1187.7054726047463,1,2,1,908525.18
285.3981022584696,0,1,2,174495.4
578.7721707041936,2,1,2,703461.06
802.3307108719267,1,0,2,606074.43
97.2807157627838,1,0,2,65781.42
381.9679124692785,1,0,1,162639.78
836.4390716427822,1,0,2,554629.11
1175.1513662413756,2,2,1,1361500.02
915.944885519196,0,0,0,269743.62
181.34068544107703,1,1,1,112676.19
209.76898338077788,1,2,0,158534.68
535.1652407446227,2,2,2,773326.14
885.6661573131828,2,0,1,669545.18
1161.2608497605129,1,2,1,1037199.71
623.0246081686955,0,1,2,385718.14
779.3815885231405,1,0,0,346199.26
275.94218026689623,0,2,1,152150.26
714.066453548595,2,2,1,908607.57
504.14289875282276,2,0,1,353166.5
474.7480115656673,0,2,1,275973.45
1172.4399934179621,2,0,2,1319471.46
219.4765176275885,2,1,2,270516.43
1014.6554261019932,0,2,0,533870.26
655.7870007437373,2,0,0,431145.49
143.60524618078296,2,0,2,134530.27
1019.8971216430896,1,0,1,631956.2
688.8725843703952,2,2,2,1114019.14
514.293909456092,2,2,2,867437.85
425.71222919348605,1,2,2,473758.74
960.8324552775982,0,2,0,437565.89
56.32901399311806,1,0,0,21166.4
1139.6352043473291,1,2,0,728026.85
1014.7521192526988,0,1,2,648618.88
1079.644918687957,1,1,1,625237.81
160.71608940046931,2,2,0,146976.39
60.51215524590395,0,0,1,22066.32
962.3729835481469,2,1,0,810553.82
257.86317778363207,2,2,1,318732.57
650.7694381320052,0,2,2,459574.52
214.71548769619923,2,2,0,211363.89
1174.8806509572441,2,2,2,1860214.19
360.67299772087154,0,0,2,152088.74
1149.95433823202,1,1,0,665247.06
408.2022817695558,1,1,1,190574.17
599.8343447307016,1,0,1,276693.99
209.2608571646771,1,1,1,124116.96
705.8952674817209,1,1,0,351202.67
382.0367338973346,2,2,2,646544.68
1056.3899971253882,0,2,0,500378.41
1178.1164795450163,2,0,0,735237.82
1035.9126654301613,2,2,0,1223276.2
492.84264351432375,0,0,0,157508.74
157.35554193664285,0,2,0,77259.01
782.7975992751797,0,1,2,466507.21
902.4215543871674,0,2,2,742708.61
615.3674891681093,1,2,0,439032.43
389.7934756900417,2,1,0,372509.46
24.301864950482354,2,1,1,24744.15
71.6083129808786,2,0,0,46556.29
397.31948984214205,0,2,2,293915.45
338.83573999216264,2,2,1,467975.65
436.81124207473835,2,2,1,530156.84
865.5469628304702,2,0,1,722516.61
1171.0846679911265,2,0,2,1168251.77
1149.2370886947072,1,0,1,630200.93
975.8387273519292,2,1,1,862704.56
774.8289760948574,2,0,0,479237.06
294.43034371674094,2,2,0,304181.99
374.45669597931385,1,1,2,314198.79
340.4701285515344,1,2,2,358030.56
969.7377126956109,1,2,1,813084.73
844.0316997968904,2,1,0,616321.62
312.2309024803015,2,2,1,357662.25
984.9171040731176,0,2,0,462661.97
651.4682437507239,2,1,2,779199.68
635.5378387503312,2,2,0,651559.43
