roof_type,area_sqm,pitch_angle,location,quality,cost
2,496.2211101008467,0.0,1,1,2121323.46
1,688.8295213613823,34.075427759263434,0,2,2098716.77
2,283.0927906430079,0.0,1,1,1159947.63
0,435.7146166136955,30.94485935886724,1,1,687183.17
0,648.7518929667079,11.592659937475975,1,1,884161.96
2,435.0276404792155,0.0,2,0,2304707.83
2,486.0451562276943,0.0,0,2,2209099.37
0,519.7500869080859,30.321990439695266,1,1,688022.55
0,552.3566781598046,6.863513983242684,2,1,973366.49
0,464.0381645246922,30.12954232445006,2,0,967059.72
2,340.0323260420266,0.0,1,0,1421008.99
0,671.179813520756,24.020216519212138,1,1,1047025.28
1,413.8688636402054,43.491633125616694,1,0,1159248.65
2,178.4836854788946,0.0,2,1,1058430.01
1,147.97248437883934,30.314321934290987,2,0,549512.42
1,401.5810421996335,5.0588494281539464,0,1,731532.14
1,142.3281221511895,7.112519718955608,2,0,402157.55
0,181.59850930256448,32.69748654972252,0,0,230528.24
1,419.393140260303,16.93378014783425,2,2,1775682.24
0,503.64888794647493,42.11393334574411,1,1,912583.7
1,535.6488964795439,9.793841492566795,1,1,1298437.43
0,637.1138273383192,38.13275626051932,2,2,2006209.44
1,238.6526228271967,10.38964164106362,0,0,460696.15
1,456.676625992734,24.454351415747556,2,1,1760852.95
1,20.15812122597321,20.146832639166156,2,2,90933.91
1,256.99135147819925,22.994237212646492,2,1,912597.09
2,168.79302972657376,0.0,0,0,533843.65
0,30.966998999597372,28.383270337811815,1,0,37252.38
2,66.7152492222222,0.0,2,0,331867.51
0,583.4389895060272,33.03092378208599,1,1,807617.69
0,59.37114478804712,6.630151244853684,0,0,53939.69
2,418.9613106698338,0.0,1,1,1871678.23
0,376.45678911391883,11.573317848155217,1,2,591759.22
2,99.42774941828027,0.0,2,2,800929.12
0,460.70040885412686,17.955823863553157,0,0,379286.45
1,497.33175794592046,31.715282680107055,0,1,1274198.7
0,352.4995453841503,19.10170083603232,2,2,915343.21
1,503.8916198252352,38.65103780550762,0,0,1068942.58
0,138.06303669651416,15.84903606403897,0,1,156870.2
2,61.42286375581027,0.0,2,2,428358.63
1,503.07099548322446,26.943072517963465,2,1,1750302.5
1,517.103251914557,24.8963105075522,2,0,1631803.29
1,694.605081910054,19.35624108803693,1,1,1900167.34
0,464.89216209115216,23.250842022290644,0,0,449533.61
1,678.6009335421355,40.59688077720501,0,1,1551413.99
2,542.3973338886999,0.0,2,0,2749373.77
0,108.31509168870248,24.38498467397947,0,2,144525.69
0,340.8052810690379,35.13296143245362,2,2,911076.11
0,568.3502629578869,24.101029860325905,2,2,1410786.27
2,112.5212062264465,0.0,1,1,555115.44
2,570.4501257273595,0.0,1,2,3288826.71
0,566.340691563908,32.03098726034327,0,2,1086641.47
2,493.49884959596943,0.0,1,0,1894727.22
0,421.52654113167455,38.68466704716071,2,0,660292.21
2,512.5527356083815,0.0,0,1,1908965.09
0,312.49618815241735,44.85135355871222,1,1,581957.26
0,71.55713225873487,33.90741171844734,0,0,81046.66
0,327.04161137921875,28.596475579639723,1,2,654800.32
1,127.79653820709109,15.704355656463278,0,1,243697.23
1,94.16184905264262,39.58298556236315,1,2,431979.76
0,238.15837666662674,42.008855786188526,1,1,452986.1
1,240.4787805501839,13.039546798918167,1,2,839141.85
2,76.59199802258192,0.0,2,1,437687.32
1,505.4393001627117,21.609924240840506,0,1,1249356.28
2,627.0506249165642,0.0,0,0,2012361.24
0,407.63151596051335,39.84835854330596,0,0,469554.58
2,448.0822929524359,0.0,0,2,2184577.35
0,691.5756348385854,21.659923362345786,2,0,1203050.94
0,227.27690640519253,32.92257582089816,0,1,298274.34
2,474.71174925816393,0.0,0,0,1437292.42
2,134.7521762436217,0.0,1,0,498841.57
2,353.46542866880895,0.0,0,0,1164427.66
0,453.5384675080569,36.87344961972838,2,0,897553.75
1,341.4647604913417,42.670195953243116,1,1,1067116.02
2,147.81295582819007,0.0,2,0,778879.24
1,307.6598936637406,7.222072930841659,1,1,823903.29
0,445.2028911731316,26.428916428302433,2,1,836313.02
2,369.85239396010684,0.0,2,0,1983458.9
1,562.0985208695502,7.9954239669838545,1,0,1254932.51
1,541.7090821040573,43.483462022555834,0,1,1365254.53
2,140.92166250163285,0.0,2,2,997665.89
0,142.99554987852804,14.74040752525056,2,1,250108.02
2,540.4369524938321,0.0,1,0,2124865.43
0,283.9212581788762,35.54695653134782,1,1,449674.07
0,456.4619913025627,8.391480233235932,0,0,370263.01
1,78.29607719011122,32.11470989798762,2,1,332136.51
0,594.8807263790651,28.862891969032553,0,1,771416.73
2,169.16274211014297,0.0,1,0,631063.7
1,319.9637758361216,30.128333686945453,1,2,1282677.41
0,321.50713717992,19.03955780776396,1,1,448094.87
1,121.39285835652062,35.67847297446536,2,2,669598.21
1,633.4829432788664,37.49763608592315,2,0,2330087.98
0,132.51879664851364,25.21600605681369,2,0,235525.82
0,51.70964116994102,23.777727039879064,1,0,71961.07
2,107.42390514796676,0.0,1,0,447631.21
2,247.84671328733134,0.0,0,0,804603.8
0,567.1642299423461,14.837369714841703,0,2,814710.49
1,308.68500398268975,34.07968617684101,1,1,933873.89
0,595.5282199289732,16.239865854778074,0,1,654955.37
2,663.1350161260449,0.0,1,0,2518184.75
1,504.4424684620695,38.859024260888,2,0,1894617.8
2,180.63535242583944,0.0,1,2,1043352.94
2,184.13559071027447,0.0,0,2,853025.68
0,195.33515068026313,12.063815596651786,1,0,222195.69
2,135.23151994950192,0.0,2,1,877262.03
1,479.03440442656864,18.260718342926342,1,0,1093939.65
0,331.9601141707226,35.43118411412274,0,2,586182.23
1,43.87251479022822,27.0823886591345,0,2,114319.76
2,581.288443096911,0.0,1,0,2153943.92
1,148.54583113803164,15.814735319410307,1,0,398692.19
2,345.6550036663251,0.0,0,1,1253011.54
1,530.2716097374707,5.340786019582673,0,0,820373.91
1,442.79745992539387,6.687499593047175,2,0,1142442.7
2,609.201577481629,0.0,0,0,1805266.65
0,120.10496049902399,40.6054542852625,0,1,178857.89
0,668.9138357722107,38.80153399400428,0,2,1187661.21
2,525.3144677994917,0.0,0,0,1665301.18
1,557.5449535272479,16.81699527200987,0,2,1495620.33
0,414.41744071726276,29.61355120581475,2,0,674389.64
2,383.59448568385875,0.0,2,1,2074832.67
2,667.9948383834696,0.0,2,2,5560460.79
1,300.3043098944909,6.323951102747802,0,0,452596.33
0,40.759549339631775,5.404161990597678,0,0,34963.79
1,246.30972608483228,10.767877551376506,2,0,635160.13
0,612.5119499159232,23.987474523274706,2,0,1018636.76
1,445.12046121224176,36.960510646870134,0,2,1407263.41
2,482.3716215354688,0.0,2,2,3582771.18
1,126.16852102758969,28.271422579270236,1,0,304966.48
0,570.5235129749124,25.874189565089836,1,0,738939.08
1,693.9365618419016,26.806359790246873,2,0,2219943.52
1,453.6195322727091,41.54050367377272,1,1,1346487.56
0,685.4670700458382,41.67257533137092,0,0,723583.62
0,417.9727403322533,7.699084748825515,0,1,448266.35
0,588.778112096858,11.978882459232612,2,1,1057794.72
2,609.7953151732637,0.0,2,1,3624385.4
1,292.0180783112139,33.88604480855246,1,2,1166557.12
2,458.87707010985037,0.0,0,1,1418219.08
1,574.4342818329224,34.29231801698514,2,1,2299799.58
0,440.2803663788899,30.835562387411834,2,0,800845.24
2,397.75304460942266,0.0,1,2,2431342.87
0,295.93179114789194,44.71867105908999,1,1,552592.1
0,460.84788104327237,8.927729814830695,1,1,670678.93
2,689.6622210937949,0.0,0,1,2573426.6
0,367.6879249167909,24.851228157332006,1,0,529778.04
0,541.0465668895583,17.55230424587228,0,1,618061.21
1,635.4841067885869,8.76559587087125,2,0,1615925.7
0,24.328382379614744,23.59797627062905,0,1,26220.72
1,365.9816978533218,31.492522910185194,1,2,1420433.89
1,680.9945349250103,10.747622403289379,1,2,2547281.48
0,540.1531944148484,5.6408923158491575,1,2,902850.13
0,120.38391394211024,37.946602346318016,2,2,342489.05
0,526.688580081359,29.841980561125826,1,2,1006760.08
1,419.0994430666744,22.83139348315029,1,2,1596410.39
2,195.64133388053915,0.0,2,1,1229637.2
0,127.09994703979135,13.666514249902209,0,1,148343.1
1,404.55040807497494,13.904441474173375,1,2,1234805.04
0,315.07470969681646,5.217171224594339,1,1,426934.39
0,206.17469405966796,43.94750820082002,0,1,301812.37
1,677.1199698196227,44.86069628751469,2,2,4107972.83
1,35.6276684758927,40.053232727465776,1,0,88294.62
2,525.7333139503562,0.0,2,2,3566951.95
1,669.0237996547355,17.058465733160276,1,0,1445351.94
0,47.94597870556656,6.122550033565628,0,2,64280.44
0,182.01485349600722,24.22836566788382,2,0,272739.31
2,597.1074198774056,0.0,2,1,3713144.38
2,477.9025918597846,0.0,2,0,2340687.68
2,387.96395744929896,0.0,0,0,1131210.85
0,581.0473500946933,31.342373039162943,2,0,931180.95
0,604.584862946588,28.38140430310347,0,1,664981.17
2,480.5663376936044,0.0,2,0,2524481.32
2,534.791876682386,0.0,1,0,1835036.79
2,689.0904020253629,0.0,0,2,3265911.45
2,519.106858852106,0.0,0,1,1785396.76
0,176.90654323053676,44.173721602697825,1,1,386775.73
0,62.53828622221259,19.481776833169082,2,1,127944.26
1,221.6860930938303,36.423445544897405,1,2,785685.28
2,536.0113487800002,0.0,1,1,2452697.48
1,360.694620361312,43.63376076237842,1,0,1104561.85
0,561.7671479394226,17.85545407389788,2,0,914591.93
2,405.0163169713321,0.0,1,1,1990526.21
1,210.20308030248447,11.57236122757558,2,2,818095.99
2,75.65490788504422,0.0,0,0,243496.16
0,45.337120792595236,42.444965878708636,1,0,74788.94
2,641.0452229363075,0.0,0,0,1940037.26
1,437.7203759331736,8.495889597150367,0,0,625915.82
2,548.1693196044383,0.0,1,0,2111769.03
1,346.787991952773,14.449373909037675,1,2,956582.08
2,121.66430511995091,0.0,2,0,584343.95
1,22.745196550500054,24.55920286714415,1,0,56845.41
0,516.2335640740193,35.44671407977539,1,2,982101.08
2,679.8301721814381,0.0,1,0,2547870.95
0,678.474842735214,20.063980294119503,2,0,941055.41
0,661.091979141236,11.419778122452012,0,0,561478.02
0,107.5556058400788,16.047664793777855,2,1,183408.86
2,107.12948110951343,0.0,1,0,434091.74
1,545.1303481408653,31.893433544266998,1,2,2087725.05
1,198.89132259309756,15.932770283296938,2,0,522443.28
2,432.5728699160967,0.0,2,2,3175741.39
1,198.17908068335817,43.10829627385845,0,2,700484.43
1,138.7778726304285,33.06387717469223,0,2,459297.37
1,29.951769112801443,8.54642226084987,1,2,86132.03
2,149.76445291364251,0.0,2,1,911502.17
0,427.48786672060135,27.43859435770514,2,0,753297.01
0,125.31150938853646,26.132292321726773,2,1,254207.87
1,527.9017934148901,29.154706389512107,2,1,2160333.19
0,322.19642726601535,30.845382000306074,2,0,554215.0
0,292.33410820853214,16.347788430737303,0,2,463279.18
1,98.83012185871995,15.14711669128066,0,1,210728.06
1,193.4802722455307,42.65409683436315,2,0,742814.61
1,219.50767118266134,31.141642190278276,2,1,911409.72
1,522.9945271206069,23.810056157821812,2,0,1630209.23
0,204.37494527948508,35.86544318664688,0,2,329205.45
1,108.70702001681629,44.09977307183665,0,2,342988.62
1,317.0491782896063,15.265637112755389,0,2,754239.72
2,181.56519948015705,0.0,2,1,1064746.91
0,64.63284149659674,24.006453035149,2,2,184244.79
2,662.8034564203721,0.0,0,2,3092311.21
1,694.203335948067,31.786857232232766,0,0,1283533.0
2,241.06453123055385,0.0,2,2,1786702.53
2,130.37255504914492,0.0,1,0,453596.26
0,168.6371986337262,7.961537629917399,2,2,359996.99
2,348.2846941022549,0.0,2,0,1774159.86
2,462.68147943838574,0.0,0,2,2024302.95
1,481.75699580543875,11.834484295533404,1,2,1567218.22
1,506.35788612412375,29.131783684942736,2,1,1897709.42
0,574.5243465581984,35.02056343677952,0,1,695255.24
0,404.9898086148682,32.551523587757025,1,2,785748.54
2,369.2997937029675,0.0,0,2,1821522.82
0,247.10748539789634,26.39962084745101,1,2,536127.18
2,409.8802219530944,0.0,0,2,1792128.51
1,305.99370218550666,34.181991301239016,0,0,561461.69
1,198.7809366904057,19.547326736316815,1,2,700166.54
1,275.36328117791084,23.6817871842364,0,1,606203.11
0,656.5859278252593,39.76489772971195,2,0,1422500.11
1,275.67021567905624,6.889215401734732,1,2,837589.09
2,396.1948989948546,0.0,0,2,1792242.86
1,179.39783133320395,25.361765525005723,0,2,507363.02
2,23.707091429070676,0.0,1,2,132781.27
0,81.35481616921058,44.372728545029545,1,2,204932.97
2,579.7387330247147,0.0,2,0,2773246.16
0,157.49203414540162,42.173444197475646,0,0,165444.45
2,203.61000846391013,0.0,0,0,629781.55
2,288.32445632936657,0.0,0,2,1262247.29
1,286.3766709918959,10.252937537330125,1,1,699512.47
0,55.297461681385634,21.5021895017628,2,1,109836.17
1,450.537376727014,27.69634971781045,2,1,1720038.1
2,214.02285707892463,0.0,1,2,1181978.83
0,313.7567654742357,43.063992616065434,0,2,542437.43
1,184.29991743788426,13.519436067544358,2,2,738805.68
0,289.1612275397,18.312564460474423,0,0,251653.56
2,115.89052455693431,0.0,1,0,480945.16
1,79.12182418331645,21.39024874333479,0,0,150249.95
0,503.2134073694155,27.469446554048062,2,0,787653.59
1,567.618627546701,10.35506955701576,0,2,1409177.65
0,323.9298304133572,44.82382168547198,0,0,380878.91
0,638.2185490250993,18.508895351567375,2,0,1021185.65
0,310.0301637066797,5.259718085432801,0,1,297218.56
0,648.4000369462295,8.085876544186497,2,2,1433833.15
0,519.7825674941071,30.93305734913053,0,2,866736.67
1,203.10130318789732,19.751433040622004,1,2,739718.08
2,400.69223523487324,0.0,2,2,2925531.83
1,89.40415519734958,22.319206656786143,1,1,242010.33
1,43.033493838857,17.494078237326974,2,0,131041.55
2,696.6219147401097,0.0,0,2,3510904.98
2,626.6918168234029,0.0,2,1,3784777.85
1,116.11660458695502,44.084950961994316,1,0,338070.63
0,394.07620751876635,36.767610409964064,2,0,825411.73
0,108.10589690009614,26.623230866689795,0,0,105832.81
0,498.0471435427915,15.112562833459005,0,0,445272.97
0,45.83816583799927,34.41691729221739,0,1,55110.09
0,686.7311758623073,13.251350387487296,1,2,1209172.13
2,502.28508156257783,0.0,1,1,2300621.33
0,507.627496749213,5.6773851321701185,2,1,898755.23
0,470.90367273897976,32.989491832357636,0,1,558611.99
1,253.89601740725314,26.683877353689937,2,2,1230620.68
1,525.7832825678611,33.71746175188356,1,1,1662965.77
0,221.77901711587563,34.90850526750279,2,1,446560.12
2,209.45260411449306,0.0,0,2,1017884.78
1,510.08306506127303,13.496064163450638,2,2,2230065.25
2,601.2762950487145,0.0,2,0,2891704.25
2,187.70863043838753,0.0,1,0,757069.47
2,128.76084665290762,0.0,0,2,528249.02
0,295.4869784099002,15.118703651084878,2,0,436147.61
2,464.26708177574466,0.0,2,2,3385711.22
0,173.08264805114825,20.71987200433074,1,0,235096.6
2,117.57303600764179,0.0,2,2,952708.98
1,678.0954056480285,19.64544626157039,0,1,1404355.33
0,452.5744642774191,26.403071022885932,0,2,710263.03
1,684.5307812366099,6.3513609025461815,2,0,1760009.17
0,578.322169405852,39.67642574319497,0,0,708307.58
1,192.2086388741185,6.547321728740956,2,0,562215.39
2,500.91982944065103,0.0,1,1,2612161.54
1,585.5751017355745,38.13180288602415,2,0,1993210.0
0,147.55019922378295,44.77256323369032,0,2,296914.71
0,370.5800032450274,38.84080932100116,1,1,615533.42
1,234.39409807953814,17.19183508843023,2,1,801602.12
2,453.56539609394326,0.0,2,1,3086632.65
1,492.3606408823046,27.46480435507857,2,1,1917736.5
1,490.007139242141,7.8956553932798235,2,1,1447536.74
1,109.71917040660755,17.002927910771575,1,2,393728.41
1,667.7447739991726,29.922506641773147,2,2,3224712.17
0,514.6800312025689,16.204095464339716,2,1,1001908.56
1,44.31178091563444,22.029239681936637,2,0,134704.08
1,435.5408294061135,23.07005720845709,1,1,1277637.11
0,542.9559307193272,19.92390809423029,1,2,1053400.57
2,468.68034229687294,0.0,1,0,1908492.06
0,512.003483871971,31.800710495636167,2,2,1437169.76
1,519.8948176573531,43.94065442611976,1,0,1360831.47
1,197.71401222029598,36.93135214481133,1,0,511188.86
2,72.64399257394743,0.0,1,2,414967.94
0,586.4013476805884,10.035282171011911,0,1,628816.58
0,83.89434714484766,36.89008588294535,1,1,140693.97
0,571.59467317731,22.827960240603563,1,0,780475.05
2,501.90167719601914,0.0,1,0,1907721.35
2,482.9639006539656,0.0,1,2,2720787.69
1,399.6214901047838,8.164876027071323,2,0,1121211.7
0,44.64813059228845,8.790120654607927,2,0,69580.86
1,193.23187359409425,31.550287618476546,2,0,591262.24
2,120.45272578447386,0.0,0,2,525023.03
1,76.24671361837667,42.62084213361668,2,2,384244.82
0,276.8944900679562,39.504621374282905,0,2,504022.19
1,336.80787970762344,44.866731292256866,0,1,838051.11
0,292.939122765008,16.26780772058146,0,2,451689.99
0,103.77775491777676,9.594359652017852,0,1,114098.33
2,71.61301152400416,0.0,2,1,353739.09
1,554.580824343422,10.687794705202176,2,0,1541966.41
1,267.499469430089,7.96106053788693,1,1,665681.62
0,428.1017595304931,7.821323126801789,2,2,883999.51
2,649.5146994788378,0.0,2,0,2977674.65
2,180.15684607676187,0.0,0,0,594584.26
1,336.78077812727247,27.533849335438312,0,2,931670.52
2,368.1803665774046,0.0,0,0,1165619.99
2,469.3109039326673,0.0,1,0,1629321.79
0,574.3704752910849,35.539576294477165,2,1,1237539.0
1,295.87324106508925,43.27839558497189,2,0,1186279.18
2,587.7025947941659,0.0,1,0,2343367.95
2,626.5651437820321,0.0,1,0,2415982.42
2,604.8311849669832,0.0,0,1,2123710.12
2,432.5078205211285,0.0,0,1,1597004.35
0,68.54109643029075,17.59171119868998,2,1,137936.34
2,167.20976873988974,0.0,2,2,1263093.99
2,143.30261085604934,0.0,2,1,844370.02
0,580.2648005945714,19.37418953123707,2,2,1489704.36
0,641.4470713830493,14.224730244636511,2,1,1198975.14
0,37.53437572531013,35.891511074915975,1,2,81071.18
0,110.16689716086607,30.807542894364225,0,0,128515.67
1,443.88741181550466,15.23164106776418,1,0,981230.25
0,82.31799020821155,18.538614231036384,0,2,124410.75
1,455.77177078186116,13.254034635186379,1,2,1422469.28
0,33.95831605684242,37.392298069699905,1,2,74209.53
2,219.9238577827896,0.0,1,2,1385022.09
2,393.57979250491627,0.0,0,0,1171763.88
1,575.4313051949833,44.271510946216246,0,1,1525494.3
2,98.89368013457214,0.0,1,1,439756.26
2,402.742834479234,0.0,0,0,1281371.02
0,124.40350519986293,17.97699936089851,1,2,228330.76
0,155.8525153269313,29.67610648897665,1,1,269575.62
2,43.44439481369249,0.0,0,2,185176.82
0,391.7277950162738,5.802944400571612,0,2,463514.52
2,265.70740115331756,0.0,2,1,1402862.46
0,239.77814887306545,34.56780213726861,1,2,442158.6
0,258.2840236867266,26.761070599256072,0,0,257143.66
2,312.6417091625931,0.0,0,0,901411.33
2,688.3910654500075,0.0,2,1,4098947.6
2,399.6974904182687,0.0,0,1,1363067.46
2,648.1754579660258,0.0,0,2,2629635.26
1,180.6063128330318,23.33802705022267,1,1,570877.05
1,527.001507183872,16.109841201119227,2,2,2260530.88
0,672.8180045470481,6.14846854444842,1,2,1241078.79
0,220.4501233480416,37.87675373819757,2,2,667284.06
0,532.3191980968518,41.652663008425904,2,1,1133062.69
2,235.15022637255763,0.0,0,2,1009688.93
1,134.35534528049163,34.97655468520804,2,1,593426.56
0,408.97906195584176,13.692563190137577,2,1,775518.95
0,582.8086187605505,44.5604380810973,2,1,1328763.02
0,529.2438805896483,22.032816501731954,2,0,778144.9
0,536.6737487919967,34.83910908762276,0,2,896102.7
1,575.3484767053715,17.229467179851163,0,2,1680589.66
1,252.99494057628473,10.666568160864443,2,0,757537.54
0,556.9378572098102,39.43984809483006,1,2,1087601.38
0,334.9470335734058,18.719562127651216,1,0,432515.97
1,229.32160424515075,16.796171436013964,2,2,971826.13
0,113.88571103015494,5.423417483604176,1,1,125474.5
1,656.1689672335258,23.967878445004963,2,2,2950544.66
2,618.942612502461,0.0,2,0,3320764.42
0,607.1246335250444,38.48032399951902,2,0,1250272.65
0,524.3368746069714,36.04590158102567,2,1,1160935.75
1,299.7953650258907,18.89660453394481,0,1,561891.16
1,84.05482598528556,13.076765240959567,1,2,295154.86
0,187.8089340640028,33.73277158535117,1,1,334099.25
0,513.5452335263759,27.041160985402975,2,2,1384533.13
1,27.087618499365135,29.302155081322155,2,2,141981.02
1,346.76282257198807,34.18076269700372,0,1,817216.18
2,79.40606738709462,0.0,1,0,316628.02
0,323.1519895761739,33.49854228179689,0,1,426696.5
2,563.1950855910382,0.0,2,2,4056772.66
2,124.50242074562802,0.0,2,0,687580.58
0,291.47694221267216,30.093134954192266,2,1,619357.53
0,476.9310688365936,32.44418647280826,1,1,749684.88
0,90.28676792037278,27.775423857167084,1,1,139001.08
0,145.3546396022129,40.98480585452856,2,2,390834.63
2,202.56609709470925,0.0,1,2,1149732.56
2,300.1963083531507,0.0,1,1,1369509.57
0,329.2684044220946,29.288445480442746,1,2,652864.72
2,390.37772889981284,0.0,2,1,2363555.89
2,406.0175487258856,0.0,0,1,1384357.46
0,114.18359658961502,38.62165960661597,0,2,209466.16
1,197.64423980589325,16.790834863711822,1,0,389828.75
0,677.6130942699012,35.045391523452906,0,2,1107607.41
0,96.7918163120431,41.45649572756873,1,2,204195.09
0,589.7738651572436,19.15536967453336,1,1,832082.3
2,580.9672130934342,0.0,2,1,3349808.01
0,639.3833132727402,9.384467983376052,0,0,562335.22
0,360.7662423363292,19.37973086269851,1,2,640315.04
0,684.076980507537,37.803248924723476,0,0,796695.45
0,278.5215664477395,39.68907614892757,0,2,503481.87
0,283.7277139192133,35.20138625820409,1,0,371752.68
2,389.29319226758946,0.0,2,1,2360467.67
2,139.8071074055967,0.0,2,0,718645.0
2,362.1478149108854,0.0,2,1,2544487.6
2,307.13804222554614,0.0,1,0,1036522.08
1,67.13935772985639,17.7655309113266,1,0,153800.41
2,458.9220551321979,0.0,0,0,1294913.31
2,23.299634889857312,0.0,1,1,114319.51
1,493.5933250056294,6.745142590861533,2,0,1239978.27
2,34.28710825029846,0.0,1,2,216392.64
2,313.9007917227225,0.0,1,1,1365172.16
2,309.690070820077,0.0,1,1,1473572.32
2,335.28919879166114,0.0,0,1,1200799.63
2,347.5823834853928,0.0,0,0,1022646.16
1,472.3540862069018,38.78806693574556,0,0,979709.48
1,550.2288410649401,12.886479408056637,0,0,977516.81
0,690.5083087193926,16.448057272599897,2,1,1291061.76
2,378.68269475063727,0.0,1,0,1347037.46
1,140.82595651339406,10.187854364613775,2,1,422805.66
1,663.3635953473643,24.448064281747726,1,1,1773142.79
2,256.1762820957873,0.0,1,0,940417.91
2,502.7798292586974,0.0,1,2,3062785.52
2,63.650651736883766,0.0,0,1,232636.07
0,666.3868094641244,41.59430162510147,2,1,1594455.27
0,596.0956070722046,30.403890682459487,1,2,1171012.56
2,535.1488442065565,0.0,0,1,1798104.99
0,610.1020752909214,22.570998427517793,0,1,816146.68
2,153.37041111496234,0.0,2,1,888463.23
1,456.3124736041779,12.032955980347918,1,2,1452812.73
2,470.19710065442143,0.0,0,0,1502201.49
1,338.3473760890859,36.33085990347699,1,0,941401.6
2,35.79686408361532,0.0,1,2,218096.8
1,235.36141188922656,40.41918138022521,0,1,583222.4
0,493.8738980406322,26.62561783990395,2,2,1329150.66
0,438.84874495388885,14.294229348190232,2,0,760870.81
1,650.677325510676,15.857043846539508,2,0,1882942.01
0,116.57277318099399,29.103827399461856,2,1,224709.12
2,245.80636143301953,0.0,2,0,1252065.6
1,265.90814982427753,16.798781843995208,2,2,1214615.2
0,436.88908939219635,7.098340402735892,2,0,592745.66
2,160.86076425697792,0.0,1,1,837655.84
2,62.83151514731952,0.0,2,1,349944.71
1,413.7461692500572,14.016685498133308,0,0,658014.99
0,236.21374037096496,5.427609309373804,0,1,217484.66
2,633.2625933426391,0.0,2,2,5007923.49
2,617.1929498385749,0.0,2,0,3041725.85
2,274.99697474364683,0.0,2,2,1844742.39
1,311.33080857795557,16.262800947959946,2,1,1021622.92
0,690.5687633743175,40.90421234743825,0,0,795458.48
0,586.9903915073685,38.66607416430756,2,0,1201850.75
0,76.57081997797863,30.173349973742283,0,2,126228.22
2,440.87124569357957,0.0,0,1,1410866.0
0,652.5094137242694,24.497435391174793,1,0,944586.27
0,299.1803858965584,9.340374413891826,0,1,314456.26
0,576.6667989615482,17.843249275345077,1,2,995846.49
1,580.1865282852235,26.392212822054763,0,2,1618826.13
1,153.41759913533434,21.946202998031357,1,1,412592.93
2,245.12867977666326,0.0,0,2,1140517.46
2,613.9721180389623,0.0,0,2,2812540.83
2,616.0825286557866,0.0,0,2,2656396.23
2,61.93373819408173,0.0,2,1,350172.07
0,498.71168805757253,25.24764680874207,0,2,856744.28
2,36.153009510270635,0.0,0,1,124108.01
2,675.0439952319877,0.0,2,0,3591896.6
2,667.4584037215612,0.0,2,1,3995771.69
0,83.48837666466541,25.992295299114893,2,0,130516.29
2,278.96048622673175,0.0,1,0,1083103.66
0,293.0162441498976,9.867066260465887,2,2,648951.35
2,34.141615859460465,0.0,2,0,150168.67
0,410.77990308477644,32.676192114049044,0,0,397537.07
0,309.28970740807364,31.34565953629833,0,2,518037.1
0,667.871716763209,20.968435853814334,2,1,1378737.36
0,237.6655582395273,38.654029907753454,1,0,320270.87
1,444.2478897065864,17.772310708808426,2,2,2028227.17
0,183.8903175908656,24.590885352089202,1,2,381045.55
1,202.7762817969887,36.623498483325115,1,2,818421.17
1,145.0906468138321,27.399769735653244,1,0,328114.42
2,292.6588856181337,0.0,2,0,1560700.5
0,182.8373545097339,16.353085280950246,0,2,264718.94
2,45.33588135384009,0.0,1,1,193336.03
2,218.21070653416078,0.0,1,2,1379795.63
2,305.6013861303144,0.0,1,1,1232003.15
1,198.07141643787298,17.412765922669703,1,0,468481.42
2,319.7385695965797,0.0,1,0,1139188.52
1,654.053289412851,32.23166300331969,2,1,2423857.4
0,637.9330518490951,21.904531178507675,0,0,675534.92
1,390.32686592770466,27.2809372318902,1,0,849858.79
0,27.99081251923338,7.96215180429479,2,2,65812.59
1,505.57740553337896,13.109506600719932,1,0,1179925.78
2,498.2408895983392,0.0,0,1,1705656.28
2,691.9782217169824,0.0,2,0,3718242.06
0,44.15359803611783,28.845203931982137,2,0,79110.93
1,457.6136145611741,18.36399033406042,1,0,1156164.92
1,212.72610961776437,24.321901612488276,1,2,696295.99
0,586.7629819352106,24.42721407630767,2,0,963654.82
2,316.3400859059243,0.0,1,1,1430681.9
2,61.95878694144494,0.0,1,1,269751.91
1,392.33276618790114,21.872715863367837,1,0,931269.58
1,22.33540534810226,7.634630389821351,0,0,40578.64
1,409.143153519444,35.47993029741764,2,2,2105175.25
0,291.87841838473594,7.592773145939229,2,0,425362.6
0,558.7030276251744,6.60064543645269,2,2,1299506.41
2,634.4436475119343,0.0,2,0,3546460.02
2,414.83129008459656,0.0,1,2,2278091.67
0,266.640864824621,34.575374962767995,0,2,456998.33
1,56.67177408602849,8.666680466408213,0,1,99024.72
1,368.2160201240992,17.48948092693977,0,0,699013.58
0,365.7978729960601,8.324237893229348,1,2,546583.77
0,578.3316323512713,41.04931063866007,0,0,734369.19
2,407.2233672984826,0.0,0,2,1910655.53
0,40.60327058822123,6.009176512338916,2,1,63907.98
2,151.56418071871363,0.0,1,1,646282.24
1,410.4370126016497,35.309402968012655,2,2,2094957.93
1,347.4149897286285,10.896274984649907,1,2,1136014.43
1,40.85034911818852,9.220121683999993,0,1,84359.79
1,170.0274138344688,20.608204428869218,1,2,588324.98
2,699.2443866287047,0.0,2,2,4805369.71
0,44.32569488681466,10.861032247628494,0,2,62145.62
2,147.84417802053338,0.0,2,0,673436.93
2,116.12906138285564,0.0,1,2,598860.95
